x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23,y'__24
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R0\PICT056.png,16,0.00548804,0.00013262419,0.00024076896,0.012044644,0.007862177,9.197971e-05,0.0003132147,0.00069237815,0.007264376,2.0979753e-05,1.3976594e-05,0.00038790994,0.0025666181,0.00011878655,0.00081610255,4.9650334e-05,0.9494166,0.0003389996,0.0032915368,8.896142e-05,5.8706388e-05,0.00013735541,1.5823991e-06,0.0014500237,0.0071120015
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R1\PICT610.png,1,5.060058e-05,0.99694026,0.0008116351,0.0015576128,8.603504e-10,1.7540515e-08,2.116694e-08,6.5225723e-09,1.3977416e-09,3.9527067e-06,1.7729887e-08,2.081776e-08,4.173347e-09,2.9735426e-07,5.033318e-05,1.5189208e-07,9.208984e-07,1.8634451e-05,8.632654e-05,3.352434e-08,4.4105304e-06,0.00034496136,7.612813e-05,6.831456e-06,4.6938145e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R2\PICT576.png,2,5.0646096e-05,0.00074019516,0.9580697,0.01338428,4.153429e-06,0.0009846841,0.00092612277,8.85286e-06,1.624054e-06,1.1212783e-05,0.012869179,1.2971212e-06,0.00019025817,2.1979412e-07,7.1685813e-06,0.00018698008,2.147917e-05,0.00014846813,0.0014545243,0.0005160557,1.5036807e-05,0.0002686665,0.008508003,7.493429e-05,0.00155651
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT191.png,21,0.00020526633,0.0031108882,0.0002557212,0.0014357526,0.011573838,0.0010357139,0.0008452433,0.0021634607,0.0012651552,0.020696193,0.00010543275,0.00017456917,2.5725465e-05,0.17190343,0.003065028,1.0098169e-05,0.0012773965,0.02989308,0.00097413495,0.000109252804,1.246282e-05,0.7495493,3.0806474e-05,4.9228156e-06,0.00027721358
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R1\PICT539.png,1,0.0013793254,0.95829666,0.00031115327,0.00022995948,2.5628031e-08,6.272222e-08,6.986604e-09,1.6185447e-09,3.5936274e-08,1.4807401e-05,1.4363525e-08,1.7777094e-08,2.2372724e-06,9.68939e-07,4.6412237e-07,7.3447566e-08,4.799397e-07,0.00017454482,6.0847888e-05,1.4369116e-06,0.00015342273,0.039281886,1.5882055e-05,5.1927665e-05,2.3608965e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R1\PICT295.png,13,0.0010411483,0.00090687466,5.360167e-05,1.7781695e-05,4.4324763e-05,0.00030714506,1.30065e-05,3.6718545e-06,3.114422e-05,1.3039076e-05,1.5195845e-07,1.7948472e-07,5.2088257e-05,0.9882768,3.1684398e-05,8.5764266e-05,5.2448446e-05,0.006076041,1.9778836e-06,0.00023393457,0.000115990035,0.0019383355,0.00069803867,2.294022e-06,2.481541e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT039.png,18,4.5515317e-05,1.2573649e-05,0.01587915,0.0035223372,0.0001884856,0.004889372,0.18869117,0.0007995111,4.4121643e-05,7.149441e-07,0.0013074926,0.00016519657,8.4791674e-05,0.0011162979,0.01937741,0.002145738,3.7309033e-05,2.0240395e-05,0.75317174,0.004334921,7.9287915e-10,6.0304287e-06,0.0038522838,3.573349e-05,0.00027177387
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R3\PICT064.png,19,9.635775e-06,0.00038641907,0.0010273809,0.0014916321,0.019452695,0.00013528077,0.0040811966,0.008020443,6.0512033e-05,0.018533316,0.00013532773,0.29684588,0.0004233477,2.432017e-05,0.00015122202,0.028362883,0.013626185,0.00057019596,0.0004617645,0.603486,6.0799353e-05,0.00033105962,0.00010750679,0.0019653281,0.0002496962
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT037.png,18,1.207102e-06,0.00016364323,3.158258e-05,2.1148721e-06,0.005591482,0.43141192,0.20565814,0.0024732847,0.002443016,0.017999826,0.0018720466,0.000705111,0.00039313253,0.0024534047,0.02153519,0.00050913275,0.0005728569,0.00037384772,0.30186203,0.0032170082,6.132052e-06,0.00045154762,8.587279e-05,1.1614659e-05,0.00017480932
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT226.png,21,0.00019931878,0.0002168433,0.00010237416,0.0001288032,0.00011452008,2.8886325e-06,1.6050079e-05,3.3611268e-06,1.976618e-05,2.8099983e-06,1.6067422e-06,5.426682e-06,0.00011239452,0.015764829,0.00034510018,8.385154e-06,1.3628763e-05,0.00025452982,0.0022645122,0.00038643082,0.00012853877,0.97905195,0.000835789,2.1858675e-06,1.7990447e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R0\PICT592.png,0,0.709442,0.040645216,0.0017640422,0.2464438,8.599701e-09,7.7727796e-10,8.0520696e-10,7.696924e-09,3.577865e-06,7.476985e-08,7.603956e-10,1.8369926e-08,2.9288074e-05,5.325185e-08,6.6604305e-10,1.0905463e-06,0.00020646892,6.454459e-08,6.31818e-09,4.7532845e-05,9.988624e-05,3.6933875e-07,0.00011708998,0.0008356958,0.0003638897
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT242.png,20,0.0048173997,2.855644e-05,0.0007868953,2.563457e-05,5.4245724e-05,3.1888972e-06,1.1302432e-05,0.00012619486,9.267671e-05,8.168183e-09,0.00022607818,4.273245e-09,0.0050794687,0.00049203756,2.5855973e-06,9.363207e-05,0.0008805836,0.0028162475,9.163072e-05,3.904921e-06,0.9833017,0.00027930614,1.8705521e-06,0.000104009,0.00068078033
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R0\PICT642.png,8,0.0011952377,7.027137e-05,0.00054332253,0.00016305428,0.00056153524,0.002053096,0.0009892492,0.0005206871,0.7770548,0.0012183167,0.09264555,0.0025392978,0.01325605,0.00157731,0.000438419,0.0074467426,0.028323809,0.0012231906,0.00043041754,0.0010788599,0.001800831,0.00050951185,9.420053e-05,0.00065798545,0.06360806
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R1\PICT635.png,9,0.00026654205,0.00032084124,8.8194365e-06,3.304339e-09,0.0012601914,0.011348518,0.00439295,0.00011883983,0.0062675667,0.83923924,6.576981e-05,2.9474703e-07,0.00018925591,0.008825129,0.0002553219,1.1841214e-05,0.00038318528,0.12313226,8.5978e-06,4.5875663e-06,0.0014628072,0.0016429021,2.9624286e-07,3.259613e-07,0.0007940344
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT203.png,20,0.00012258023,1.651278e-05,0.00019669769,0.027993657,4.9643663e-06,1.2043088e-06,3.465519e-07,0.00020627803,2.5800262e-05,4.823275e-08,3.486011e-07,2.1536294e-05,0.011229436,6.2059726e-06,1.6859062e-09,0.0011051734,0.2686046,1.0552508e-05,3.8026232e-07,0.0005530907,0.68725353,0.00020037932,3.0713827e-06,0.0024263076,1.72562e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R1\PICT643.png,9,5.362597e-05,0.0021016481,2.4884035e-05,0.00042073146,0.0001833542,0.00024799412,0.0005439654,0.00044301126,0.0013830999,0.43243974,0.00063117937,0.5422096,0.00057273684,0.0010002645,0.0103294235,0.00025032117,0.0011498632,0.0007831461,0.00088271766,0.00048474412,3.1078092e-05,0.0016285931,0.0001759861,0.00069568853,0.0013325665
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R0\PICT533.png,0,0.93992186,3.5762405e-05,0.00022636748,8.4566655e-06,0.0011700522,2.7115243e-07,2.8885408e-06,5.0335533e-05,0.009752421,2.7069302e-07,5.8265164e-06,8.781385e-07,2.3393424e-05,0.009132347,8.256089e-06,2.203282e-06,0.006574365,0.0060941475,2.7093802e-06,0.00012230934,3.106582e-05,0.0005025347,4.322883e-07,6.8458895e-08,0.02633091
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R2\PICT217.png,22,3.1850827e-06,2.2294458e-07,0.0011456565,1.1887679e-05,6.109246e-10,2.0329537e-07,9.529303e-07,5.536675e-09,4.5140072e-10,1.8194241e-11,1.5515897e-06,9.543695e-10,7.375756e-09,1.314991e-08,7.255294e-07,2.1081816e-05,3.652882e-08,3.4100267e-08,1.6093065e-05,0.00026571585,5.369913e-09,6.557879e-06,0.99851304,7.5398416e-06,5.5082173e-06
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Bottom_R2\PICT475.png,6,3.4536822e-06,0.00023342345,1.4442533e-05,7.377164e-06,0.0008955113,0.0033544463,0.96869284,0.01596317,0.00019797662,0.006439511,0.00016212807,0.00019514571,2.354709e-05,0.0002930191,0.001577706,5.028911e-05,0.00039819596,0.0009148198,0.00036393994,2.3987965e-05,3.0001058e-07,9.491054e-05,4.6741442e-07,2.3934263e-07,9.924215e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Bottom_R0\PICT442.png,4,2.232617e-05,1.147825e-06,2.707307e-06,2.6549546e-05,0.8470832,0.09259163,0.00033913486,0.002347852,0.0022234295,1.9960564e-06,0.0002592665,2.6132847e-07,0.00198573,0.00012012939,8.490589e-07,0.00015303101,0.05199009,3.9208506e-05,4.6720024e-06,0.00016578946,3.6584897e-06,1.41755025e-08,8.6673526e-07,1.8594428e-05,0.00061798486
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R1\PICT486.png,1,0.0034547194,0.97599274,2.4457522e-05,0.007526798,1.13030865e-05,4.663266e-06,9.4588095e-06,2.2027278e-05,2.626087e-05,6.971016e-05,1.7640419e-07,2.4299707e-05,0.00041906026,0.000110164125,1.6332435e-05,1.29327e-06,0.003325427,1.9660925e-05,1.8984681e-05,8.8453453e-07,3.314668e-05,0.00859223,4.914467e-08,0.00021513418,8.1048245e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R2\PICT669.png,10,0.00012960551,8.533537e-06,0.0021254127,4.74832e-06,0.0072631524,0.296492,0.10649538,0.0031134111,0.08067627,0.00020660942,0.46701393,2.5406666e-06,7.086117e-06,0.0015010277,0.0056996145,0.0031607065,0.00052534905,0.0014447396,0.011039227,0.0005664079,3.9765496e-07,4.01046e-07,2.5012236e-05,4.5243455e-06,0.012493516
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R2\PICT365.png,14,1.3371515e-05,5.2468808e-05,0.00038381308,6.6238437e-10,8.8334775e-05,0.00083397335,0.003983653,0.00028467263,0.00043577809,0.000101708196,0.003681281,3.082044e-09,5.304027e-09,0.0001939478,0.98014086,0.00019924212,9.4462405e-07,0.00021732022,0.0078031966,6.871162e-06,4.1093276e-07,7.7287164e-05,0.0014764413,1.8866912e-09,2.4485065e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT105.png,18,0.00018848112,0.00024829,0.0034765366,0.00059905776,0.00013739598,4.4918084e-05,0.00012364019,0.00022327916,9.447547e-05,0.001365748,0.01317934,0.003198563,0.00019503452,0.00022246702,0.063422784,0.0016863972,8.0557074e-05,0.0007922542,0.88655573,0.0006783318,0.00016318668,0.002116448,0.015548902,0.0007065114,0.0049516386
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT200.png,21,0.4489002,0.0016075465,0.00022246712,0.001180183,0.0027360586,6.4037544e-05,9.596946e-06,2.9025437e-05,0.0018985365,2.8664185e-06,1.8361714e-05,1.1025595e-06,0.06437943,0.0035593912,2.4069852e-06,0.00029210965,0.013624971,0.0077927927,1.1714297e-06,0.00013569502,0.0042667277,0.43927526,2.663064e-07,3.758654e-05,0.009962282
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R3\PICT304.png,15,9.923191e-06,7.8788975e-07,0.00043259535,0.0002096016,0.00059735286,0.000102527905,2.3231923e-05,0.00012525902,0.0005179715,3.7515165e-06,0.0012286616,0.00013456619,2.7153306e-05,8.6197415e-06,2.3115e-06,0.9647142,0.00023201446,3.6456728e-05,6.5461936e-06,0.030943021,1.4481197e-05,7.9030684e-07,0.00014012754,0.000375244,0.000112846756
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\empty\PICT048.png,24,1.7962819e-05,1.061032e-05,0.00018972743,1.07578e-06,0.004029546,0.06308093,0.0693718,0.008923302,0.025650037,0.0022070867,0.45643803,0.00024064122,0.0008175771,0.0013176692,0.00467312,0.0024505535,0.0013217848,0.00023221807,0.0058754813,0.003203833,2.9631174e-06,5.4010157e-05,1.7190529e-05,1.064451e-06,0.34987167
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R2\PICT255.png,14,0.0001412592,3.6302346e-05,0.00080627087,4.0047682e-05,0.0067538433,0.01853882,0.013481381,0.011195954,0.011096692,3.2394646e-06,0.00018163364,9.662221e-06,3.5423345e-05,0.0018637425,0.8963454,0.0003181095,0.011053672,4.8335805e-05,0.014224457,0.0019410561,2.687787e-07,1.6279198e-05,0.009567315,7.7133955e-05,0.0022237555
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT121.png,20,0.0014245787,0.18745606,0.0016081114,0.002217015,0.0005897677,0.0027030017,0.00062053173,0.0018922307,0.0021887214,0.048519265,0.0014016156,0.014737067,0.00024082838,0.005406171,0.0067576496,0.0022872663,0.016877167,0.023698272,0.0017761441,0.0025159807,0.6313129,0.02740244,0.011362488,0.0019740572,0.003030624
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R1\PICT271.png,13,0.00060803496,2.351215e-05,8.892575e-06,3.8231923e-07,4.0891046e-06,0.00021754777,0.00033260946,0.000115851115,0.00015945625,1.1376018e-06,6.7801057e-06,5.1139084e-09,2.5110056e-05,0.96763825,2.4740806e-05,1.6331322e-07,0.0005902231,0.029392067,4.365432e-05,1.3409716e-05,0.00010495041,0.0006252912,3.6165872e-08,7.874036e-08,6.392832e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R2\PICT135.png,22,0.00035801268,0.0007105521,0.040765613,0.00037500018,5.7836987e-06,0.00020561047,0.0007068059,1.170629e-05,4.7531168e-05,0.00013799452,0.0014331964,0.00040935414,0.00024511243,0.00029849802,0.0006343306,0.0015799763,0.00023826632,0.00016907604,0.0011971241,0.002813238,1.021534e-06,0.005946127,0.9414342,3.699437e-05,0.0002388091
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R1\PICT136.png,21,0.0012697154,0.0017650616,2.6392001e-05,1.310937e-05,0.00027470166,0.00010696705,0.00019313046,8.067916e-05,0.0017200485,0.0015655605,0.00015408822,0.0002480646,0.0027564194,0.011929561,0.003999063,5.9533006e-05,0.0003518031,0.0021535289,0.0028054784,0.00065960694,0.0030900165,0.9636621,2.220118e-05,7.392289e-05,0.0010192519
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R1\PICT347.png,13,0.005752786,3.022948e-05,0.00023543384,2.1034969e-06,0.00014141577,0.00025292882,0.0006036396,0.0016969101,0.029107252,7.842437e-06,0.00061284035,8.545836e-08,1.5883474e-05,0.7857534,0.0007615772,9.583698e-06,0.0009976676,0.17038773,3.9385865e-05,1.0499045e-05,0.00086025364,0.0012225783,0.0002417481,1.0978562e-06,0.0012550945
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R2\PICT036.png,18,4.307344e-06,0.00016406391,0.0005481624,6.159309e-06,0.020905714,0.48230198,0.057101805,0.01281662,0.01193546,0.0011390824,0.14389727,0.00015891143,0.0014205618,0.0007792448,0.036537856,0.010576097,0.0021592537,0.0009787361,0.19988523,0.009857626,3.4075278e-05,9.928049e-05,9.5569216e-05,2.700309e-06,0.006594298
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Top_R0\PICT195.png,20,0.00452323,0.0006097966,8.7248874e-05,2.1642909e-05,0.00045718174,0.00029543316,9.466744e-06,6.354977e-05,0.0007386403,8.477466e-06,1.3903015e-06,5.96461e-07,7.047103e-05,8.367812e-05,1.2324932e-06,8.7576655e-07,0.007244218,0.00892894,6.2142564e-05,1.2880254e-06,0.9766409,3.1121355e-05,1.7107973e-07,2.4137158e-05,9.4357696e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R2\PICT640.png,10,0.0003840852,0.00011632087,0.0011752883,8.269525e-05,0.0010160406,0.00040664416,0.0010284972,0.0016506393,0.05121327,0.002046649,0.8805056,0.009426949,8.665603e-05,0.0031958986,0.0035114947,0.0014483471,0.0004275547,0.002209062,0.007817648,0.00271526,0.000111483845,0.000572279,0.0021671902,9.033335e-05,0.026594121
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R2\PICT664.png,10,0.00034620732,4.9982937e-05,0.0038252797,0.001727861,0.0047329306,0.11064782,0.39794087,0.05339894,0.07022071,0.00022600907,0.31839693,0.00049777626,3.4978973e-05,0.0008895997,0.007827424,0.0033892521,0.00744809,4.4117904e-05,0.009898539,0.0045047454,1.8600467e-07,3.2855348e-07,0.0018784142,0.00010655605,0.001966457
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Left_R3\PICT313.png,15,9.881759e-07,1.1557354e-06,0.00082877476,4.10002e-05,0.00010109001,0.00026211128,0.00036348405,8.1798535e-05,5.967662e-05,3.9883957e-06,0.0034500272,0.00013475397,0.0001223474,2.2132456e-06,6.007221e-05,0.98467284,0.00029090844,4.4613125e-06,8.135036e-05,0.0082334895,2.312321e-06,7.7016665e-08,3.635499e-06,0.00103006,0.00016736529
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Bottom_R1\PICT381.png,5,3.6287302e-06,4.569897e-06,1.2427382e-06,4.6119458e-06,0.0016165433,0.9637423,0.0061384332,0.0054924246,0.015176043,2.3022055e-06,0.004149766,6.1618794e-06,7.7975325e-05,0.00038975803,3.1289022e-05,6.117063e-05,0.00044351045,8.7381624e-05,0.0007778218,3.8509177e-05,1.2994126e-07,1.4647553e-07,2.2400849e-07,3.2151632e-07,0.0017539171
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Front_R0\PICT613.png,8,0.0012317328,2.5451556e-07,5.8624055e-06,9.351512e-08,0.0001368738,1.2046387e-06,2.003059e-07,1.8263898e-06,0.9979724,5.013781e-07,0.00021028175,4.0017266e-08,9.63762e-06,2.241982e-06,5.2652313e-11,5.7055825e-08,0.00010118404,3.3146436e-05,6.195156e-09,7.235798e-06,4.2448704e-05,1.1337025e-06,8.789398e-10,2.1397405e-08,0.00024147742
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Back_R3\PICT540.png,3,0.0006771556,0.00014096958,0.023089983,0.9615181,4.44535e-09,3.883531e-11,1.4909268e-09,7.429269e-09,1.30059865e-08,4.5809326e-10,1.14610295e-08,3.3784463e-07,9.773099e-07,3.178009e-09,9.968456e-10,9.166538e-06,5.2172833e-05,7.473473e-08,3.3601903e-08,0.00014989772,2.7970189e-05,3.649641e-06,3.1408406e-05,0.014211942,8.605103e-05
C:\Users\DS1DPC2003M\Desktop\sora-q_nnc\data_sets\25classes\Right_R3\PICT031.png,19,0.008502834,7.684952e-05,0.1801191,0.47106066,0.00028952054,5.5821147e-07,0.00024612024,0.0068450407,7.5845082e-06,5.5846313e-06,0.00019957806,0.03964726,0.0001721516,7.6285295e-07,0.00018209487,0.053528443,0.00049210276,1.3391634e-05,0.002854442,0.15584825,4.5236226e-05,9.732309e-05,0.017447522,0.0614916,0.0008259369
